index,OrderId,CustomerID,EmployeeID,OrderDate,ShippedDate,RequiredDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
355,10603,SAVEA,8,2015-07-18,2015-08-08,2015-08-15,2,48.77,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
356,10604,FURIB,1,2015-07-18,2015-07-29,2015-08-15,1,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
357,10605,MEREP,1,2015-07-21,2015-07-29,2015-08-18,2,379.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
358,10606,TRADH,4,2015-07-22,2015-07-31,2015-08-19,3,79.4,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
359,10607,SAVEA,5,2015-07-22,2015-07-25,2015-08-19,1,200.24,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
360,10608,TOMSP,4,2015-07-23,2015-08-01,2015-08-20,2,27.79,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
361,10609,DUMON,7,2015-07-24,2015-07-30,2015-08-21,2,1.85,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
362,10610,LAMAI,8,2015-07-25,2015-08-06,2015-08-22,1,26.78,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
363,10611,WOLZA,6,2015-07-25,2015-08-01,2015-08-22,2,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
364,10612,SAVEA,1,2015-07-28,2015-08-01,2015-08-25,2,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
365,10613,HILAA,4,2015-07-29,2015-08-01,2015-08-26,2,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
366,10614,BLAUS,8,2015-07-29,2015-08-01,2015-08-26,3,1.93,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
367,10615,WILMK,2,2015-07-30,2015-08-06,2015-08-27,3,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
368,10616,GREAL,1,2015-07-31,2015-08-05,2015-08-28,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
369,10617,GREAL,4,2015-07-31,2015-08-04,2015-08-28,2,18.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
370,10618,MEREP,1,2015-08-01,2015-08-08,2015-09-12,1,154.68,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
371,10619,MEREP,3,2015-08-04,2015-08-07,2015-09-01,3,91.05,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
372,10620,LAUGB,2,2015-08-05,2015-08-14,2015-09-02,3,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
373,10621,ISLAT,4,2015-08-05,2015-08-11,2015-09-02,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
374,10622,RICAR,4,2015-08-06,2015-08-11,2015-09-03,3,50.97,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
375,10623,FRANK,8,2015-08-07,2015-08-12,2015-09-04,2,97.18,Frankenversand,Berliner Platz 43,München,,80805,Germany
376,10624,THECR,4,2015-08-07,2015-08-19,2015-09-04,2,94.8,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
377,10625,ANATR,3,2015-08-08,2015-08-14,2015-09-05,1,43.9,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
378,10626,BERGS,1,2015-08-11,2015-08-20,2015-09-08,2,138.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
379,10627,SAVEA,8,2015-08-11,2015-08-21,2015-09-22,3,107.46,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
380,10628,BLONP,4,2015-08-12,2015-08-20,2015-09-09,3,30.36,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
381,10629,GODOS,4,2015-08-12,2015-08-20,2015-09-09,3,85.46,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
382,10630,KOENE,1,2015-08-13,2015-08-19,2015-09-10,2,32.35,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
383,10631,LAMAI,8,2015-08-14,2015-08-15,2015-09-11,1,0.87,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
384,10632,WANDK,8,2015-08-14,2015-08-19,2015-09-11,1,41.38,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
385,10633,ERNSH,7,2015-08-15,2015-08-18,2015-09-12,3,477.9,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
386,10634,FOLIG,4,2015-08-15,2015-08-21,2015-09-12,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
387,10635,MAGAA,8,2015-08-18,2015-08-21,2015-09-15,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
388,10636,WARTH,4,2015-08-19,2015-08-26,2015-09-16,1,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
389,10637,QUEEN,6,2015-08-19,2015-08-26,2015-09-16,1,201.29,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
390,10638,LINOD,3,2015-08-20,2015-09-01,2015-09-17,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
391,10639,SANTG,7,2015-08-20,2015-08-27,2015-09-17,3,38.64,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
392,10640,WANDK,4,2015-08-21,2015-08-28,2015-09-18,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
393,10641,HILAA,4,2015-08-22,2015-08-26,2015-09-19,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
394,10642,SIMOB,7,2015-08-22,2015-09-05,2015-09-19,3,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
395,10643,ALFKI,6,2015-08-25,2015-09-02,2015-09-22,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany
396,10644,WELLI,3,2015-08-25,2015-09-01,2015-09-22,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
397,10645,HANAR,4,2015-08-26,2015-09-02,2015-09-23,1,12.41,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
398,10646,HUNGO,9,2015-08-27,2015-09-03,2015-10-08,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
399,10647,QUEDE,4,2015-08-27,2015-09-03,2015-09-10,2,45.54,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
400,10648,RICAR,5,2015-08-28,2015-09-09,2015-10-09,2,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
401,10649,MAISD,5,2015-08-28,2015-08-29,2015-09-25,3,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
402,10650,FAMIA,5,2015-08-29,2015-09-03,2015-09-26,3,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
403,10651,WANDK,8,2015-09-01,2015-09-11,2015-09-29,2,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
404,10652,GOURL,4,2015-09-01,2015-09-08,2015-09-29,2,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
405,10653,FRANK,1,2015-09-02,2015-09-19,2015-09-30,1,93.25,Frankenversand,Berliner Platz 43,München,,80805,Germany
406,10654,BERGS,5,2015-09-02,2015-09-11,2015-09-30,1,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
407,10655,REGGC,1,2015-09-03,2015-09-11,2015-10-01,2,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
408,10656,GREAL,6,2015-09-04,2015-09-10,2015-10-02,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
409,10657,SAVEA,2,2015-09-04,2015-09-15,2015-10-02,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
410,10658,QUICK,4,2015-09-05,2015-09-08,2015-10-03,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
411,10659,QUEEN,7,2015-09-05,2015-09-10,2015-10-03,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
412,10660,HUNGC,8,2015-09-08,2015-10-15,2015-10-06,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
413,10661,HUNGO,7,2015-09-09,2015-09-15,2015-10-07,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
414,10662,LONEP,3,2015-09-09,2015-09-18,2015-10-07,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
415,10663,BONAP,2,2015-09-10,2015-10-03,2015-09-24,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France
416,10664,FURIB,1,2015-09-10,2015-09-19,2015-10-08,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
417,10665,LONEP,1,2015-09-11,2015-09-17,2015-10-09,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
418,10666,RICSU,7,2015-09-12,2015-09-22,2015-10-10,2,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
419,10667,ERNSH,7,2015-09-12,2015-09-19,2015-10-10,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
420,10668,WANDK,1,2015-09-15,2015-09-23,2015-10-13,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
421,10669,SIMOB,2,2015-09-15,2015-09-22,2015-10-13,1,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
422,10670,FRANK,4,2015-09-16,2015-09-18,2015-10-14,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany
423,10671,FRANR,1,2015-09-17,2015-09-24,2015-10-15,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France
424,10672,BERGS,9,2015-09-17,2015-09-26,2015-10-01,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
425,10673,WILMK,2,2015-09-18,2015-09-19,2015-10-16,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
426,10674,ISLAT,4,2015-09-18,2015-09-30,2015-10-16,2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
427,10675,FRANK,5,2015-09-19,2015-09-23,2015-10-17,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany
428,10676,TORTU,2,2015-09-22,2015-09-29,2015-10-20,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
429,10677,ANTON,1,2015-09-22,2015-09-26,2015-10-20,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
430,10678,SAVEA,7,2015-09-23,2015-10-16,2015-10-21,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
431,10679,BLONP,8,2015-09-23,2015-09-30,2015-10-21,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
432,10680,OLDWO,1,2015-09-24,2015-09-26,2015-10-22,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
433,10681,GREAL,3,2015-09-25,2015-09-30,2015-10-23,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
434,10682,ANTON,3,2015-09-25,2015-10-01,2015-10-23,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
435,10683,DUMON,2,2015-09-26,2015-10-01,2015-10-24,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
436,10684,OTTIK,3,2015-09-26,2015-09-30,2015-10-24,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
437,10685,GOURL,4,2015-09-29,2015-10-03,2015-10-13,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
438,10686,PICCO,2,2015-09-30,2015-10-08,2015-10-28,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
439,10687,HUNGO,9,2015-09-30,2015-10-30,2015-10-28,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
440,10688,VAFFE,4,2015-10-01,2015-10-07,2015-10-15,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
441,10689,BERGS,1,2015-10-01,2015-10-07,2015-10-29,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
442,10690,HANAR,1,2015-10-02,2015-10-03,2015-10-30,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
443,10691,QUICK,2,2015-10-03,2015-10-22,2015-11-14,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
444,10692,ALFKI,4,2015-10-03,2015-10-13,2015-10-31,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
445,10693,WHITC,3,2015-10-06,2015-10-10,2015-10-20,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
446,10694,QUICK,8,2015-10-06,2015-10-09,2015-11-03,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
447,10695,WILMK,7,2015-10-07,2015-10-14,2015-11-18,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
448,10696,WHITC,8,2015-10-08,2015-10-14,2015-11-19,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
449,10697,LINOD,3,2015-10-08,2015-10-14,2015-11-05,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
450,10698,ERNSH,4,2015-10-09,2015-10-17,2015-11-06,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
451,10699,MORGK,3,2015-10-09,2015-10-13,2015-11-06,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
452,10700,SAVEA,3,2015-10-10,2015-10-16,2015-11-07,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
453,10701,HUNGO,6,2015-10-13,2015-10-15,2015-10-27,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
454,10702,ALFKI,4,2015-10-13,2015-10-21,2015-11-24,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
455,10703,FOLKO,6,2015-10-14,2015-10-20,2015-11-11,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
456,10704,QUEEN,6,2015-10-14,2015-11-07,2015-11-11,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
457,10705,HILAA,9,2015-10-15,2015-11-18,2015-11-12,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
458,10706,OLDWO,8,2015-10-16,2015-10-21,2015-11-13,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
459,10707,AROUT,4,2015-10-16,2015-10-23,2015-10-30,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
460,10708,THEBI,6,2015-10-17,2015-11-05,2015-11-28,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
461,10709,GOURL,1,2015-10-17,2015-11-20,2015-11-14,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
462,10710,FRANS,1,2015-10-20,2015-10-23,2015-11-17,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
463,10711,SAVEA,5,2015-10-21,2015-10-29,2015-12-02,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
464,10712,HUNGO,3,2015-10-21,2015-10-31,2015-11-18,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
465,10713,SAVEA,1,2015-10-22,2015-10-24,2015-11-19,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
466,10714,SAVEA,5,2015-10-22,2015-10-27,2015-11-19,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
467,10715,BONAP,3,2015-10-23,2015-10-29,2015-11-06,1,63.2,Bon app',"12, rue des Bouchers",Marseille,,13008,France
468,10716,RANCH,4,2015-10-24,2015-10-27,2015-11-21,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
469,10717,FRANK,1,2015-10-24,2015-10-29,2015-11-21,2,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany
470,10718,KOENE,1,2015-10-27,2015-10-29,2015-11-24,3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
471,10719,LETSS,8,2015-10-27,2015-11-05,2015-11-24,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
472,10720,QUEDE,8,2015-10-28,2015-11-05,2015-11-11,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
473,10721,QUICK,5,2015-10-29,2015-10-31,2015-11-26,3,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
474,10722,SAVEA,8,2015-10-29,2015-11-04,2015-12-10,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
475,10723,WHITC,3,2015-10-30,2015-11-25,2015-11-27,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
476,10724,MEREP,8,2015-10-30,2015-11-05,2015-12-11,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
477,10725,FAMIA,4,2015-10-31,2015-11-05,2015-11-28,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
478,10726,EASTC,4,2015-11-03,2015-12-05,2015-11-17,1,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK
479,10727,REGGC,2,2015-11-03,2015-12-05,2015-12-01,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
480,10728,QUEEN,4,2015-11-04,2015-11-11,2015-12-02,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
481,10729,LINOD,8,2015-11-04,2015-11-14,2015-12-16,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
482,10730,BONAP,5,2015-11-05,2015-11-14,2015-12-03,1,20.12,Bon app',"12, rue des Bouchers",Marseille,,13008,France
483,10731,CHOPS,7,2015-11-06,2015-11-14,2015-12-04,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
484,10732,BONAP,3,2015-11-06,2015-11-07,2015-12-04,1,16.97,Bon app',"12, rue des Bouchers",Marseille,,13008,France
485,10733,BERGS,1,2015-11-07,2015-11-10,2015-12-05,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
486,10734,GOURL,2,2015-11-07,2015-11-12,2015-12-05,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
487,10735,LETSS,6,2015-11-10,2015-11-21,2015-12-08,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
488,10736,HUNGO,9,2015-11-11,2015-11-21,2015-12-09,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
489,10737,VINET,2,2015-11-11,2015-11-18,2015-12-09,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
490,10738,SPECD,2,2015-11-12,2015-11-18,2015-12-10,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
491,10739,VINET,3,2015-11-12,2015-11-17,2015-12-10,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
492,10740,WHITC,4,2015-11-13,2015-11-25,2015-12-11,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
493,10741,AROUT,4,2015-11-14,2015-11-18,2015-11-28,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
494,10742,BOTTM,3,2015-11-14,2015-11-18,2015-12-12,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
495,10743,AROUT,1,2015-11-17,2015-11-21,2015-12-15,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
496,10744,VAFFE,6,2015-11-17,2015-11-24,2015-12-15,1,69.19,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
497,10745,QUICK,9,2015-11-18,2015-11-27,2015-12-16,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
498,10746,CHOPS,1,2015-11-19,2015-11-21,2015-12-17,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
499,10747,PICCO,6,2015-11-19,2015-11-26,2015-12-17,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
500,10748,SAVEA,3,2015-11-20,2015-11-28,2015-12-18,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
501,10749,ISLAT,4,2015-11-20,2015-12-19,2015-12-18,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
502,10750,WARTH,9,2015-11-21,2015-11-24,2015-12-19,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
503,10751,RICSU,3,2015-11-24,2015-12-03,2015-12-22,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
504,10752,NORTS,2,2015-11-24,2015-11-28,2015-12-22,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
505,10753,FRANS,3,2015-11-25,2015-11-27,2015-12-23,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
506,10754,MAGAA,6,2015-11-25,2015-11-27,2015-12-23,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
507,10755,BONAP,4,2015-11-26,2015-11-28,2015-12-24,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France
508,10756,SPLIR,8,2015-11-27,2015-12-02,2015-12-25,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
509,10757,SAVEA,6,2015-11-27,2015-12-15,2015-12-25,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
510,10758,RICSU,3,2015-11-28,2015-12-04,2015-12-26,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
511,10759,ANATR,3,2015-11-28,2015-12-12,2015-12-26,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
512,10760,MAISD,4,2015-12-01,2015-12-10,2015-12-29,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
513,10761,RATTC,5,2015-12-02,2015-12-08,2015-12-30,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
514,10762,FOLKO,3,2015-12-02,2015-12-09,2015-12-30,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
515,10763,FOLIG,3,2015-12-03,2015-12-08,2015-12-31,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
516,10764,ERNSH,6,2015-12-03,2015-12-08,2015-12-31,3,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
517,10765,QUICK,3,2015-12-04,2015-12-09,2016-01-01,3,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
518,10766,OTTIK,4,2015-12-05,2015-12-09,2016-01-02,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
519,10767,SUPRD,4,2015-12-05,2015-12-15,2016-01-02,3,1.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
520,10768,AROUT,3,2015-12-08,2015-12-15,2016-01-05,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
521,10769,VAFFE,3,2015-12-08,2015-12-12,2016-01-05,1,65.06,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
522,10770,HANAR,8,2015-12-09,2015-12-17,2016-01-06,3,5.32,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
523,10771,ERNSH,9,2015-12-10,2016-01-02,2016-01-07,2,11.19,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
524,10772,LEHMS,3,2015-12-10,2015-12-19,2016-01-07,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
525,10773,ERNSH,1,2015-12-11,2015-12-16,2016-01-08,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
526,10774,FOLKO,4,2015-12-11,2015-12-12,2015-12-25,1,48.2,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
527,10775,THECR,7,2015-12-12,2015-12-26,2016-01-09,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
528,10776,ERNSH,1,2015-12-15,2015-12-18,2016-01-12,3,351.53,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
529,10777,GOURL,7,2015-12-15,2016-01-21,2015-12-29,2,3.01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
530,10778,BERGS,3,2015-12-16,2015-12-24,2016-01-13,1,6.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
531,10779,MORGK,3,2015-12-16,2016-01-14,2016-01-13,2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
532,10780,LILAS,2,2015-12-16,2015-12-25,2015-12-30,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
533,10781,WARTH,2,2015-12-17,2015-12-19,2016-01-14,3,73.16,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
534,10782,CACTU,9,2015-12-17,2015-12-22,2016-01-14,3,1.1,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
