Store,Age0to9,Age10to17,Age18to24,Age25to29,Age30to39,Age40to49,Age50to64,Age65Plus,EdLTHS,EdHSGrad,EdSomeCol,EdAssociate,EdBachelor,EdMaster,EdProfSchl,EdDoctorate,HHSz1Per,HHSz2Per,HHSz3Per,HHSz4Per,HHSz5PlusPer,HHIncU25K,HHInc25Kto50K,HHInc50Kto75K,HHInc75Kto100K,HHInc100Kto150K,HHInc150Kto250K,HHInc250KPlus,PopAsian,PopBlack,PopHispanic,PopMulti,PopNativeAmer,PopOther,PopPacIsl,PopWhite,HVal0to100K,HVal100Kto200K,HVal200Kto300K,HVal300Kto400K,HVal400Kto500K,HVal500Kto750K,HVal750KPlus,PopDens
S0066,0.134610465281528,0.11727254640025,0.140010800670779,7.53773129068016e-002,0.128329022539295,0.12994912315607,0.162095330131029,0.11232697609641,0.169346545760494,0.186921566794428,0.211040478638871,9.13340188837992e-002,0.152706366270917,9.85322987753576e-002,1.91642516593437e-002,2.0613256053099e-002,0.271541311000161,0.289177001127396,0.162264454823643,0.134562731518763,0.142535029795458,0.259220486390723,0.277580930906748,0.188597197616363,0.115074891286842,9.7439201159607e-002,4.60621678209051e-002,1.59445965533902e-002,6.0885136863648e-002,5.99755549870669e-002,0.394047923595122,2.63778744208522e-002,3.5246297717518e-003,1.73389045223274e-003,3.58147863903812e-003,0.449873511270288,5.59578670177749e-002,0.252304147465438,0.315832784726794,0.266951942067149,6.13890717577354e-002,3.73601053324556e-002,1.02040816326531e-002,3386.01688142122
S0067,0.128691983122363,0.118024937182952,9.91561181434599e-002,7.27255487602522e-002,0.140022756364671,0.156710757123216,0.178471530839615,0.106220073010003,0.111070846167784,0.229208189889473,0.214060518209821,9.77713353868454e-002,0.198804131183185,6.05544482696141e-002,1.37343721688712e-002,6.88530530893278e-003,0.185040509259259,0.283637152777778,0.187789351851852,0.176070601851852,0.167534722222222,0.126374421296296,0.168330439814815,0.179253472222222,0.177300347222222,0.214916087962963,9.70052083333333e-002,3.69646990740741e-002,8.09292402512742e-002,1.33222709493896e-002,0.292378807633045,2.81379637311841e-002,3.46094583382719e-003,2.77349768875193e-003,1.28007585634704e-003,0.577717198056181,1.60433604336043e-002,2.04878048780488e-002,8.75880758807588e-002,0.22840108401084,0.187642276422764,0.359457994579946,0.100379403794038,4230.08674858952
S0068,0.100761321717291,0.100651440232321,9.13900007848678e-002,8.12338121026607e-002,0.155027077937368,0.160191507730947,0.178117887136018,0.132626952358528,0.161949790237731,0.186810503651417,0.219218219351402,8.82333355530399e-002,0.232825020532286,7.78895030077024e-002,1.24303567068434e-002,9.21178220239284e-003,0.298328602964365,0.292730999684642,0.168479974771366,0.147784610532955,9.26363923052665e-002,0.218148848943551,0.225520340586566,0.191185745821507,0.125197098707032,0.145853043204037,6.42147587511826e-002,2.98801639861242e-002,0.121876177320105,2.31382644731885e-002,0.274551048599774,3.03120683159613e-002,1.74243375612206e-003,2.59010423207334e-003,8.9476328017079e-004,0.544895140022605,1.85069661052194e-002,2.56810147639842e-002,5.4585152838428e-002,0.139114160948222,0.189644416718653,0.396548138906217,0.175920149719276,8173.43404094543
S0069,0.123393162137057,9.54364306475294e-002,7.67386809696461e-002,5.84304677433854e-002,0.131693284990861,0.150900428490097,0.206903784496449,0.156473796182543,0.140371772512655,0.210983027776596,0.186949678846399,8.89871963928708e-002,0.194563784082692,7.86932664086095e-002,2.28423157088775e-002,1.11446679994896e-002,0.285025230038587,0.334223805283467,0.162882160878599,0.129934698723657,8.78598990798456e-002,0.161323834965865,0.180543187889581,0.198946274859009,0.140842980112793,0.185811813594538,8.70436331255565e-002,4.5562481448501e-002,4.6501872659176e-002,4.24569288389513e-002,0.347505617977528,3.22397003745318e-002,3.2059925093633e-003,2.84644194756554e-003,2.7565543071161e-003,0.522486891385768,2.32005590496157e-002,3.04682040531097e-002,0.1319357092942,0.125366876310273,0.148427672955975,0.285674353598882,0.254926624737945,8009.70060843119
S0070,0.150104283651532,0.124995989090326,0.104107171506498,7.28862506016364e-002,0.141087758703674,0.141280282368041,0.170399486603562,9.51548211134285e-002,0.218607055175087,0.211681095748805,0.22726450445794,9.09419821682388e-002,0.167644398501098,4.60007752939656e-002,6.20235172502907e-003,6.22819485721669e-003,0.239036593740803,0.250122633179633,0.164475620523889,0.151967036201315,0.194398116354361,0.245315412538016,0.245707838712842,0.188413617188266,0.101932698911017,0.132983419994114,5.84715000490533e-002,2.71264593348376e-002,0.142371249799455,0.170447617519653,0.42947216428686,2.81886731910797e-002,2.71137493983635e-003,2.02149847585432e-003,1.74875661800096e-002,0.207299855607252,5.67383110930019e-002,5.33767953549964e-002,0.160232250178262,0.241927269023123,0.201894672506876,0.20484873179179,8.09819700519507e-002,9720.43798064107
S0071,0.1744573331802,0.126851958194556,0.112667968301367,7.76386815206156e-002,0.118525324451591,0.12352130469737,0.159526817503158,0.106753187090846,0.198530132288094,0.315727584517393,0.202253797158256,6.98677119059285e-002,3.65507104360608e-002,4.20382165605096e-002,8.42724154826066e-003,8.62322390984811e-003,0.270511390791779,0.27369762625458,0.170463597259838,0.126015612553768,0.159311773140035,0.361159789708459,0.242950454038553,0.176198821092879,0.107057511550104,9.44718814720408e-002,1.38601242631831e-002,3.98279432850088e-003,2.61269020958943e-002,0.147459086993971,0.446396784381281,3.7496411139822e-002,1.21734137238013e-002,8.61326442721792e-004,8.84295147861039e-003,0.320643123743899,0.434045439131909,0.417429637165141,0.125805357748389,1.11902339776195e-002,6.78195998643608e-004,6.78195998643608e-004,1.01729399796541e-002,2885.76508204056
S0072,0.165828011096058,0.131539900651571,0.113702341784401,7.39307141474744e-002,0.126185407393071,0.133120443842333,0.158441390878008,9.72840461905684e-002,0.281888383810723,0.260967194260365,0.214250506599485,0.100936524453694,7.84818445698012e-002,2.15783996933019e-002,4.65523851251438e-003,3.77895832192344e-003,0.249856678769348,0.257691572711638,0.155646856487674,0.145996560290464,0.190712784253774,0.298968087139308,0.265335371679725,0.182017962927575,0.113414867188993,0.106535448117715,2.34091343397669e-002,1.01280336327155e-002,3.27720792206954e-002,0.04312624991936,0.549254886781498,2.61918585897684e-002,6.80601251532159e-003,1.93535900909619e-003,2.29017482743049e-003,0.33762337913683,0.133700440528634,0.117621145374449,0.362114537444934,0.24647577092511,9.2511013215859e-002,4.29515418502203e-002,4.62555066079295e-003,7058.24966718772
S0073,0.107920020773825,0.105634900025967,0.101584004154765,6.89171643728902e-002,0.109633861334718,0.141573617242275,0.189924694884446,0.174759802648663,0.115273775216138,0.150993477931139,0.160094039132413,8.07674806613074e-002,0.210602153799484,0.127862884877901,2.41923251933869e-002,4.26209616259669e-002,0.255621465029659,0.323492895571803,0.151055317974893,0.144295764933094,0.12553455649055,0.133673610153125,0.186784384052973,0.201958890881501,0.152296868533591,0.199613739826183,8.35977376189819e-002,4.2074768933646e-002,7.27046115496469e-002,1.09576235978396e-002,0.323691316992106,2.00976319069381e-002,3.06398005816369e-003,1.86954715413378e-003,1.0905691732447e-003,0.566524719567927,3.20777642770352e-002,1.40947752126367e-002,2.1142162818955e-002,2.57594167679222e-002,6.07533414337789e-002,0.350911300121507,0.495261239368165,2986.62001666953
S0074,0.133305402973032,0.13085373801322,0.107811190764361,6.69397635229494e-002,0.133631257176551,0.142708624274586,0.173695807342581,0.11102318219905,0.276653571516814,0.257505003335557,0.212783831196106,7.23939416401058e-002,0.118301089615299,3.50851184740444e-002,1.13903095891088e-002,2.61902997059768e-003,0.136342986939239,0.209823963657013,0.174900624645088,0.193696763202726,0.285235661555934,0.143952299829642,0.20931289040318,0.214707552526973,0.160874503123225,0.194378194207836,5.78648495173197e-002,1.9023282226008e-002,0.163638338479681,3.03505205828045e-002,0.642900367744038,1.32201654072339e-002,1.83096187564976e-003,1.55166260648285e-003,1.45856285009388e-003,0.145049420454016,1.22629169391759e-002,4.32472204054938e-002,8.31425768476128e-002,0.282619359058208,0.314748201438849,0.256540222367561,7.43950294310007e-003,7231.86121227643
S0075,0.13729642456009,0.124730906027705,0.110831617371771,7.29595657057282e-002,0.127644140771247,0.135927555222763,0.161163889928866,0.129469299887683,0.261454369076935,0.258152376688307,0.203529587344228,8.3669129169465e-002,0.111353630326095,3.67509887321842e-002,1.15476456980822e-002,1.99611969256026e-003,0.222091237094988,0.254099239095488,0.174222126960312,0.159075483156503,0.190511913692709,0.290251134212124,0.30411174222127,0.167434715821813,0.106705247740507,8.87721930482621e-002,3.10434751545029e-002,1.17172150180402e-002,4.53130849868963e-002,3.18466866342194e-002,0.704733713964807,1.76549045301385e-002,3.21742792961438e-003,1.56776488206664e-003,4.53949831523774e-003,0.19112691875702,0.109112813010929,0.123053093537561,0.215041734790466,0.266844505636348,0.200585147577661,8.39858876172446e-002,1.3768178297909e-003,8536.32320456618
S0076,0.11479615420172,9.66996394564112e-002,9.40417860774706e-002,7.58990477951373e-002,0.156998243505593,0.145118794490154,0.185679948229639,0.130789498012388,0.211561501597444,0.173921725239617,0.226071618743344,6.25998402555911e-002,0.206436368477103,9.16533546325879e-002,3.13498402555911e-002,1.88032481363152e-002,0.2667046317388,0.294798785117692,0.162870159453303,0.133194128068843,0.142432295621362,0.212730954188813,0.219248291571754,0.168248544672235,0.119273601619843,0.157681599595039,7.7575297393065e-002,4.52417109592508e-002,0.162313950263474,3.16400110936489e-002,0.488421003975224,2.19330683183877e-002,3.21253582324119e-003,2.31117685125266e-003,7.16464823888324e-004,0.289451788850883,2.15290519877676e-002,4.41590214067278e-002,9.25993883792049e-002,0.173088685015291,0.161467889908257,0.329663608562691,0.177492354740061,6382.10815100749
S0077,0.105212121212121,0.100606060606061,9.55636363636364e-002,6.97212121212121e-002,0.117818181818182,0.140509090909091,0.197672727272727,0.17289696969697,0.115197779319917,0.183483691880638,0.168632893823734,7.12699514226232e-002,0.21970853573907,9.75711311589174e-002,2.83136710617627e-002,2.96321998612075e-002,0.261639608211458,0.31208909164095,0.161143163826647,0.13739433785053,0.127733798470415,0.147189051388703,0.173084663893734,0.185697034751107,0.148396618811217,0.202468804508252,9.35193881658393e-002,4.93760901650342e-002,5.91030303030303e-002,1.27030303030303e-002,0.341915151515152,2.11393939393939e-002,3.49090909090909e-003,2.08484848484849e-003,8.24242424242424e-004,0.558739393939394,2.42999305716269e-002,3.1937051608424e-002,5.18398518861375e-002,2.84656329553344e-002,5.90141171025226e-002,0.308956260124971,0.495487155750984,3522.76158570638
S0078,0.106613147975917,9.09001909050859e-002,8.75226393851877e-002,7.06838318077243e-002,0.122326105046747,0.132654559694552,0.207254393264477,0.182094081942337,0.115081810091052,0.149654275347436,0.17108235777367,6.12035325528856e-002,0.221332237968097,0.113370301910043,3.72424180187581e-002,3.30663380570959e-002,0.337339650988097,0.3243961631804,0.14642320582457,0.117300358257252,7.45406217496822e-002,0.195770253091413,0.205015601525482,0.191263145729805,0.118109326245233,0.160869062752802,7.98566970992719e-002,4.91159135559921e-002,4.41997063142438e-002,1.48311306901615e-002,0.261918746940773,2.23690651003426e-002,2.79001468428781e-003,2.34948604992658e-003,1.22369065100343e-003,0.650318159569261,6.35191044049647e-002,6.0111949379411e-002,7.44706741299586e-002,2.48235580433195e-002,1.67924069116573e-002,0.261377464103188,0.498904843027501,3743.9052128922
S0079,0.132889045811634,0.160208314943949,0.102392091093653,4.5370288639774e-002,0.113734663253597,0.175655397652043,0.19282372671904,7.69706064083326e-002,0.117754416703168,0.153526062198861,0.188129653964082,0.118119433493941,0.203168345743904,7.22733245729304e-002,1.08044970068623e-002,4.01518469849613e-003,0.116360968451944,0.262949376375642,0.187087307410125,0.212472487160675,0.221129860601614,6.69112252384446e-002,0.137931034482759,0.214380044020543,0.194717534849596,0.240792369772561,0.107410124724872,3.75641966250917e-002,7.90785931777062e-002,0.114205021843696,0.321786328935175,2.82423547063236e-002,4.10396716826265e-003,3.00075018754689e-003,2.64772075371784e-003,0.446935263227572,9.60110516318425e-002,0.363667760317734,0.319979278190295,0.186668969089967,2.24486271801071e-002,1.0878950094975e-002,3.4536349507857e-004,2965.01437871142
S0080,0.145510835913313,0.126024403569477,0.128164268803497,8.81897650701147e-002,0.129848843562193,0.141413221635403,0.163904571116372,7.6898561282098e-002,8.84338263177854e-002,0.210769814182783,0.216306408797876,9.19226393629124e-002,0.170420932878271,8.58551384148654e-002,1.56996587030717e-002,6.52256351915055e-003,0.194623102649858,0.31026498585027,0.188191407254952,0.172240802675585,0.134808335477232,0.149729868793414,0.259325958322614,0.204013377926421,0.148829431438127,0.156547465912014,5.62130177514793e-002,2.54695137638281e-002,7.92696808268451e-002,3.83372034785776e-002,0.321449710877385,3.3419842462323e-002,6.55648135500615e-003,1.3204024951054e-003,4.46204981104585e-003,0.515184628693712,5.35868625756266e-002,0.175453759723423,0.365024488619994,0.242005185825411,7.80754825698646e-002,5.09939498703544e-002,3.4860270815327e-002,2470.57820270654
S0081,0.1193106059359,0.100857627286046,7.71699945678118e-002,5.89145500337454e-002,0.136298539893661,0.162257814943456,0.20278523103261,0.142389175130455,0.113623052594588,0.187888016867752,0.193979149584163,8.90711022607473e-002,0.261098746632306,9.36160243645309e-002,3.33840927726368e-002,1.0940611456015e-002,0.26950986632718,0.299384680670486,0.17848504137492,0.155187778485041,9.74326331423722e-002,0.167197114364524,0.2008911521324,0.18939104604286,0.13991088478676,0.184553363038404,8.20708678124337e-002,3.59855718226183e-002,0.301590175808257,2.89721472311846e-002,0.241785737802068,3.54414960163298e-002,2.17291104233884e-003,2.17291104233884e-003,3.86844011325476e-003,0.383996180944229,9.36335403726708e-002,6.08695652173913e-002,5.76863354037267e-002,0.121195652173913,0.140295031055901,0.335326086956522,0.190993788819876,7537.88896041058
S0082,0.11108842148254,0.106187461711252,8.43373493975904e-002,4.92138043700225e-002,0.100265468654278,0.125587094139269,0.238309168878905,0.18521543802328,0.203741596024554,0.238526746565332,0.143525285004385,5.17392575270389e-002,0.109617071031862,6.1677871967261e-002,1.69541069862613e-002,3.59543992984507e-002,0.272101641079936,0.397564849126522,0.133403917416623,0.110111169931181,8.68184224457385e-002,0.311275807305453,0.273160402329275,0.170989941768131,0.108523028057173,9.79354155637904e-002,2.85865537321334e-002,9.52885124404447e-003,1.18464052287582e-002,4.28921568627451e-003,0.242647058823529,2.30800653594771e-002,5.92320261437908e-003,4.08496732026144e-004,1.83823529411765e-003,0.709967320261438,0.259005145797599,8.66209262435678e-002,0.183533447684391,0.134648370497427,0.117495711835334,0.120068610634648,9.86277873070326e-002,960.560197297663
S0083,0.121557744503065,0.109938702692812,8.30105821719374e-002,6.55972675429234e-002,0.146076667378244,0.159433991034125,0.19487054374676,0.119514500930133,0.143696058368182,0.207447281786636,0.213097250645075,8.41711896076163e-002,0.209627191031231,0.106103745884865,2.23774357149213e-002,1.99305988077231e-002,0.269357297600899,0.298162561181096,0.171547781433042,0.142983230361871,0.118029366926101,0.183743881890396,0.198908769959079,0.203723020139613,0.123405279627698,0.172029206451095,7.95956029848351e-002,3.86744764502929e-002,0.12998261612126,6.05995913263594e-002,0.366159382719815,2.6045320076855e-002,2.25685443288908e-003,2.10436426850468e-003,1.82988197261277e-003,0.411021989081704,3.18725099601594e-002,2.77290836653386e-002,8.04780876494024e-002,0.179123505976096,0.212270916334661,0.34390438247012,0.124621513944223,6165.94656610224
S0084,0.120931103132604,0.117408837992819,9.33825656383468e-002,6.04570436794909e-002,0.135054195238987,0.155983596794228,0.19877826745393,0.118004390069595,0.107730305036411,0.237994602026786,0.20209298772725,0.100168050109487,0.192621072465244,5.89448490095228e-002,2.03951723786729e-002,8.42796761216072e-003,0.185162786009475,0.286059872996674,0.19337768370124,0.182340489869973,0.153059167422639,0.120804354399758,0.194839229916339,0.184910795282734,0.173672008870074,0.217971978631186,8.00322548130229e-002,2.78197762322347e-002,0.152524204114274,7.54283575232683e-002,0.282418199452111,3.28052951285498e-002,2.87556788211873e-003,2.12689932109374e-003,7.28250327542495e-003,0.44453897330316,2.2005772005772e-002,1.98412698412698e-002,7.22222222222222e-002,0.205050505050505,0.250721500721501,0.389466089466089,4.06926406926407e-002,6818.89691793352
S0085,9.21679626749611e-002,8.16796267496112e-002,8.91197511664075e-002,8.31353032659409e-002,0.146824261275272,0.148814930015552,0.19793468118196,0.160323483670296,0.176606627390739,0.194179510120022,0.199209979911882,7.9339624234035e-002,0.253903678320026,8.28339438545553e-002,2.49666604770506e-002,1.08543358260605e-002,0.278838591965774,0.294441473465664,0.179244392714461,0.157129824782157,9.03142596495643e-002,0.286325458491931,0.233193872094121,0.181257667746705,9.95627418289345e-002,0.118154078454811,5.32888735097046e-002,2.8185850451414e-002,0.171222395023328,1.48180404354588e-002,0.196292379471229,3.34681181959565e-002,1.06998444790047e-003,1.95334370139969e-003,4.72783825816485e-004,0.580702954898911,2.01412200486167e-002,4.08612107882857e-002,0.115754138210441,0.22826716055099,0.173631207315662,0.237295983331404,0.184049079754601,10557.0481450515
S0086,0.177501374381528,0.131803188565146,0.113386476085761,8.24628916987356e-002,0.150494777350192,0.125,0.13675096206707,8.25316107751512e-002,0.365075586239733,0.278419235805261,0.26068325199381,7.02297345554101e-002,0.101297464587549,4.4994643494822e-002,6.07070586834901e-003,1.2617545530294e-002,0.134705075445816,0.20877914951989,0.150891632373114,0.172290809327846,0.333333333333333,0.229355281207133,0.282853223593964,0.16159122085048,0.108916323731139,0.134156378600823,5.98079561042524e-002,2.33196159122085e-002,2.73483130625988e-002,1.0307153164296e-002,0.765409193980623,1.08568679997251e-002,4.39771868343297e-003,1.30557273414416e-003,7.55857898715042e-004,0.179619322476465,0.130382775119617,0.13755980861244,8.85167464114833e-002,0.113038277511962,0.121411483253589,0.325358851674641,8.37320574162679e-002,2094.40701842755
S0087,0.133388661534499,0.105858111782045,7.8928540766391e-002,6.91411727670778e-002,0.147039464270383,0.158200497953811,0.176630512549008,0.130841656411871,9.61175236096537e-002,0.197229800629591,0.215655823714586,8.13850996852046e-002,0.251878279118573,9.15424973767051e-002,0.03299055613851,1.58656873032529e-002,0.241676847892486,0.309254734270006,0.178604153940134,0.161117898594991,0.109346365302382,0.136530238240684,0.167837507635919,0.15989615149664,0.141493585827734,0.201053756872327,0.133246792913867,6.00183262064753e-002,0.161462953953582,3.55149815413674e-002,0.246487136193229,4.17537131900524e-002,2.89042154365681e-003,2.40391494719973e-003,3.1193658243425e-003,0.506367512806571,1.77736202057998e-002,1.84418014165442e-002,9.2075370840572e-002,0.113323533342242,9.70199118000802e-002,0.345449685954831,0.315916076439931,6256.72792033626
S0088,0.149539333805811,0.120216158752658,0.109984053862509,7.8756201275691e-002,0.145287030474841,0.135409284195606,0.164643869596031,9.62083628632176e-002,0.319502963650646,0.221452545883025,0.234235520959794,0.0694851103335,0.150896236520746,1.69249446547168e-002,1.16403627794044e-002,1.99957152038849e-003,7.98065296251512e-002,0.145707376058041,0.161225312374043,0.187424425634825,0.426037887948408,0.157799274486094,0.195082627972592,0.173720274083031,0.133615477629988,0.215638855300282,8.98831116485288e-002,3.42603788794841e-002,0.42869164673576,1.94879971653822e-002,0.486004074763044,1.48374523872797e-002,1.94879971653822e-003,1.0629816635663e-003,4.82770838869696e-003,4.31393391797325e-002,4.71291072021241e-002,2.82110852970461e-002,9.49220046465317e-002,0.155658811815466,0.133089943577829,0.375705277132426,0.165283770328576,8043.56289145426
S0089,0.12673906255421,7.22339798077924e-002,7.99708566075703e-002,9.13159629462582e-002,0.181625784963397,0.149602747805572,0.174305242341186,0.124310446518405,8.82367091652634e-002,0.183738272792879,0.251864325234544,7.31296608130864e-002,0.282078421938898,0.121818619196536,2.19388982439259e-002,2.50661534760645e-002,0.282961283571678,0.332664806417858,0.171171956749215,0.129752354377398,8.35367980467387e-002,0.152075340076735,0.181374258807115,0.162888036274852,0.138821067317754,0.201255667945588,0.116934077432857,4.64771538193233e-002,0.264337508239947,3.06699510807341e-002,0.207160947854144,3.59435173299101e-002,1.28369704749679e-003,2.2898379766159e-003,5.30826076397322e-003,0.453006279707178,3.56943669827105e-002,6.00483361219558e-002,6.09778769287972e-002,8.03123257110987e-002,6.87860197062651e-002,0.415690648819483,0.27849042572969,7547.02571104244
S0090,0.125962114578052,8.33294925565746e-002,6.60459971424621e-002,7.14845370327695e-002,0.165691109369959,0.157855924782228,0.187537447573397,0.142001198322349,7.09833354535046e-002,0.165373362167663,0.228660475766442,9.08917440529195e-002,0.273247678412416,0.118878005342832,3.04032565831319e-002,2.12441165246152e-002,0.285714285714286,0.318733153638814,0.179469901168014,0.143530997304582,7.25516621743037e-002,0.13162623539982,0.164982030548068,0.161500449236298,0.126123090745732,0.230458221024259,0.12533692722372,5.98607367475292e-002,0.201308876394138,1.8573140381602e-002,0.202691492303438,3.83906350815743e-002,1.3826159093004e-003,3.96349893999447e-003,6.59046916766522e-003,0.527099271822288,2.22810500772116e-002,1.96337966026914e-002,1.76483564968012e-002,7.01522170747849e-002,5.42686962276638e-002,0.29119788219722,0.524818001323627,7621.04392637538
S0091,0.151461988304094,0.150146198830409,0.102631578947368,5.83333333333333e-002,0.130555555555556,0.171052631578947,0.161111111111111,7.47076023391813e-002,0.172024539877301,0.254723926380368,0.219141104294479,8.95705521472393e-002,0.171533742331288,2.1840490797546e-002,9.07975460122699e-003,3.92638036809816e-003,0.115228426395939,0.243147208121827,0.185279187817259,0.210152284263959,0.245177664974619,0.156345177664975,0.162944162436548,0.17258883248731,0.17005076142132,0.228934010152284,8.12182741116751e-002,2.69035532994924e-002,0.114018418359889,4.76538517760561e-002,0.378161087560298,3.94679140476539e-002,3.94679140476539e-003,4.67767870194416e-003,6.28563075573747e-003,0.405788627393656,0.101090909090909,0.210909090909091,0.368727272727273,0.167272727272727,4.43636363636364e-002,7.49090909090909e-002,3.27272727272727e-002,1054.52239797844
S0092,0.122439226431325,8.07340618727499e-002,5.91964826201931e-002,7.28645617612387e-002,0.170038550992449,0.159365342339185,0.205499091980756,0.129926402650779,8.07670712218719e-002,0.120416360730791,0.230510085086166,5.28657193452252e-002,0.281734548438647,0.19388416187967,4.50049669589254e-002,6.68163952835486e-002,0.303075323131778,0.334794235626207,0.181919477046501,0.12383004011291,5.63066409151686e-002,0.191204872975784,0.210592779676125,0.168102807903729,0.138760956767197,0.17805675233992,7.99286881592631e-002,3.31302926756797e-002,0.28114445931307,6.18109985343784e-002,0.125597400114701,4.91301854329956e-002,2.35773911935258e-003,6.59529726629708e-003,1.62492831198624e-003,0.47173899190722,2.7035283335879e-002,4.88773484038491e-002,0.137925767527112,0.136856575530777,0.151061554910646,0.357110126775622,0.141133343516114,8639.43652755014
S0093,0.155369226243013,0.154339511621065,7.90820829655781e-002,4.53662842012357e-002,0.132068255369226,0.172491909385113,0.155398646660783,0.105913503971756,8.2647412755716e-002,0.230950661853189,0.216077015643803,0.11927797833935,0.183297232250301,4.72202166064982e-002,1.89169675090253e-002,4.33212996389892e-003,0.135541576567722,0.270689994102615,0.173383133477492,0.214468252408099,0.205917043444073,7.63711421269904e-002,0.134460389227442,0.17308826420287,0.183212109298211,0.257420876744643,0.128268134460389,4.72773736976607e-002,0.119002088788209,0.117442852519785,0.235562354740961,4.76890941719867e-002,3.08905298461357e-003,3.05963343237916e-003,4.38351328292783e-003,0.469771410079139,1.37037498442756e-002,0.192849134172169,0.346455711972094,0.197458577301607,0.108135044225738,0.112744487355176,2.86532951289398e-002,3207.43809374683
S0094,9.58594007243991e-002,8.49110964767863e-002,7.60207441554165e-002,9.76703984194929e-002,0.148337174843596,0.145785314455054,0.205424761277577,0.145908791570629,2.73593265396544e-002,0.109603455914931,0.199601240584847,8.00841825431989e-002,0.372175454142667,0.151030128489145,3.97651750110767e-002,3.57775808595481e-002,0.383766745468873,0.33438402941949,0.132125032834253,0.106032746694685,4.36914455826985e-002,0.139129673408633,0.18702390333596,0.189300411522634,0.14394536380352,0.168198931792312,0.11154890114701,6.08528149899308e-002,0.107882280304589,2.13624202510805e-002,0.112986211154559,3.7826713315497e-002,1.27598271249228e-003,3.12821568223914e-003,1.8933937024079e-003,0.713644782877135,8.47947581422239e-003,1.92715359414145e-002,0.121025245712083,0.162073617267296,9.98265561765273e-002,0.189631913663519,0.399691655424937,4435.82351897796
S0095,9.19457571399219e-002,8.16724881857407e-002,0.159954797616602,7.79741113622355e-002,0.126155742757345,0.14228477501541,0.205979042531333,0.114136018080953,8.98581997533909e-002,0.173551171393342,0.189272503082614,6.53514180024661e-002,0.308723797780518,7.35203452527744e-002,2.18865598027127e-002,1.03267570900123e-002,0.305658512478379,0.329132690882135,0.176921176179886,0.121077341240425,6.67160859896219e-002,0.195206325673338,0.208302446256486,0.199654064739313,0.124289597232518,0.169261181121819,7.61057573511243e-002,2.69335310106252e-002,0.212840267077555,2.66050333846944e-002,0.146070878274268,4.0472521828454e-002,3.38983050847458e-003,1.33538777606574e-003,2.15716486902928e-003,0.567128916281459,0.196016296966953,5.34178361249434e-002,0.183793571751924,0.184698958804889,0.189678587596197,0.181077410593029,1.13173381620643e-002,2663.83409856068
